Wavelength (nm),Sensitivity multiplier
318.0755755,4.44859E-05
318.0864101,4.2571E-05
318.0972447,4.11477E-05
318.1080784,3.93585E-05
318.118911,3.97206E-05
318.1297437,4.17441E-05
318.1405763,4.39748E-05
318.1514069,4.50454E-05
318.1622376,4.56123E-05
318.1730682,4.62101E-05
318.1838978,4.68235E-05
318.1947265,4.66953E-05
318.2055551,4.68039E-05
318.2163827,4.81278E-05
318.2272104,5.07567E-05
318.238037,5.3276E-05
318.2488627,5.515E-05
318.2596883,5.52174E-05
318.2705139,5.28715E-05
318.2813376,4.88931E-05
318.2921612,4.49149E-05
318.3029848,4.21292E-05
318.3138074,4.10059E-05
318.3246291,4.14119E-05
318.3354507,4.32341E-05
318.3462713,4.53148E-05
318.357092,4.76045E-05
318.3679116,4.98881E-05
318.3787302,5.26299E-05
318.3895489,5.55748E-05
318.4003665,5.8748E-05
318.4111841,6.0869E-05
318.4220007,6.15574E-05
318.4328164,6.14442E-05
318.443632,6.15664E-05
318.4544476,6.23676E-05
318.4652613,6.37034E-05
318.4760749,6.38022E-05
318.4868885,6.33717E-05
318.4977011,6.53016E-05
318.5085128,6.80019E-05
318.5193244,7.18155E-05
318.530135,7.46369E-05
318.5409456,7.33366E-05
318.5517552,7.35555E-05
318.5625639,7.68365E-05
318.5733725,7.82606E-05
318.5841801,7.70543E-05
318.5949877,7.47052E-05
318.6057944,7.35142E-05
318.616601,7.30615E-05
318.6274066,6.9978E-05
318.6382112,6.75613E-05
318.6490158,6.80564E-05
318.6598195,6.98391E-05
318.6706221,7.17853E-05
318.6814247,7.11216E-05
318.6922273,7.13768E-05
318.7030279,7.28188E-05
318.7138296,7.22766E-05
318.7246292,7.26685E-05
318.7354288,7.56114E-05
318.7462284,8.03178E-05
318.757026,8.77789E-05
318.7678246,8.88347E-05
318.7786213,8.70988E-05
318.7894179,8.5438E-05
318.8002145,8.23995E-05
318.8110101,7.93055E-05
318.8218047,7.27679E-05
318.8325993,6.38966E-05
318.8433929,6.48065E-05
318.8541856,7.13562E-05
318.8649782,7.68276E-05
318.8757708,7.99201E-05
318.8865614,8.05199E-05
318.897353,8.23661E-05
318.9081426,8.41123E-05
318.9189322,8.18232E-05
318.9297218,7.57483E-05
318.9405095,7.03558E-05
318.9512981,6.89557E-05
318.9620847,7.37075E-05
318.9728713,7.82857E-05
318.9836579,7.74985E-05
318.9944435,7.79046E-05
319.0052281,8.362E-05
319.0160127,8.80778E-05
319.0267963,8.97101E-05
319.0375789,8.52339E-05
319.0483615,7.97502E-05
319.0591441,8.18084E-05
319.0699248,8.59968E-05
319.0807054,8.67894E-05
319.091486,8.84218E-05
319.1022656,8.96441E-05
319.1130442,9.37792E-05
319.1238228,9.94258E-05
319.1346004,0.00010248
319.145378,0.000102027
319.1561546,0.00010313
319.1669302,0.000104447
319.1777058,0.000102369
319.1884814,9.88288E-05
319.199255,9.29732E-05
319.2100286,8.77562E-05
319.2208022,8.62027E-05
319.2315748,8.63574E-05
319.2423464,8.09066E-05
319.253118,7.84365E-05
319.2638886,7.76904E-05
319.2746582,7.78487E-05
319.2854278,7.66471E-05
319.2961974,7.55278E-05
319.306965,7.50663E-05
319.3177326,8.55748E-05
319.3285002,9.91882E-05
319.3392668,0.000105772
319.3500324,0.000113552
319.360798,0.000124276
319.3715626,0.000128741
319.3823272,0.000128796
319.3930908,0.000118802
319.4038544,0.00010388
319.414616,9.4191E-05
319.4253785,8.58831E-05
319.4361391,7.81759E-05
319.4468997,7.2066E-05
319.4576603,6.40586E-05
319.4684199,6.10072E-05
319.4791785,6.14572E-05
319.4899371,6.28197E-05
319.5006947,6.12782E-05
319.5114513,5.69817E-05
319.5222079,5.62324E-05
319.5329645,5.73716E-05
319.5437191,5.62833E-05
319.5544736,5.60136E-05
319.5652282,6.08128E-05
319.5759818,6.96293E-05
319.5867344,7.93748E-05
319.597487,8.24182E-05
319.6082386,8.21449E-05
319.6189902,8.23107E-05
319.6297408,8.05578E-05
319.6404904,7.40136E-05
319.6512399,6.54923E-05
319.6619885,5.97181E-05
319.6727371,6.39335E-05
319.6834847,6.82353E-05
319.6942313,7.03665E-05
319.7049779,7.29229E-05
319.7157245,7.53968E-05
319.726469,7.62339E-05
319.7372136,7.3105E-05
319.7479582,6.68233E-05
319.7587018,6.65162E-05
319.7694444,7.54417E-05
319.7801869,8.37038E-05
319.7909285,9.00037E-05
319.8016691,9.82922E-05
319.8124097,0.000102921
319.8231503,0.000106333
319.8338889,0.000106921
319.8446284,0.000101348
319.855366,9.67741E-05
319.8661036,9.22323E-05
319.8768402,8.64862E-05
319.8875768,8.58743E-05
319.8983123,8.49084E-05
319.9090479,8.29244E-05
319.9197825,8.36787E-05
319.9305161,8.42702E-05
319.9412496,8.29562E-05
319.9519822,8.1767E-05
319.9627148,8.35116E-05
319.9734464,8.98454E-05
319.9841769,9.37542E-05
319.9949075,9.30094E-05
320.0056381,9.22824E-05
320.0163667,9.19999E-05
320.0270952,9.09176E-05
320.0378238,8.55459E-05
320.0485514,7.58474E-05
320.059278,7.16597E-05
320.0700045,7.59188E-05
320.0807301,8.07624E-05
320.0914547,8.42828E-05
320.1021792,8.80322E-05
320.1129028,9.08208E-05
320.1236264,8.95408E-05
320.134349,8.56805E-05
320.1450715,7.74239E-05
320.1557931,6.82727E-05
320.1665137,6.34812E-05
320.1772342,5.95987E-05
320.1879538,6.00671E-05
320.1986724,7.09622E-05
320.2093909,8.04949E-05
320.2201095,8.6588E-05
320.2308271,9.01872E-05
320.2415436,9.29241E-05
320.2522592,9.67362E-05
320.2629748,9.79827E-05
320.2736903,9.27664E-05
320.2844039,8.95343E-05
320.2951185,8.75605E-05
320.305831,8.61414E-05
320.3165436,8.30594E-05
320.3272562,8.04524E-05
320.3379667,7.87527E-05
320.3486783,7.63087E-05
320.3593878,7.34153E-05
320.3700974,7.3065E-05
320.380807,7.6535E-05
320.3915155,7.98396E-05
320.4022231,7.79083E-05
320.4129307,7.48602E-05
320.4236372,7.47707E-05
320.4343428,7.65617E-05
320.4450483,7.83928E-05
320.4557529,7.78687E-05
320.4664575,7.7389E-05
320.477161,8.00676E-05
320.4878636,8.29561E-05
320.4985661,8.2725E-05
320.5092687,8.09127E-05
320.5199692,7.57438E-05
320.5306698,7.48543E-05
320.5413704,7.89587E-05
320.5520699,8.20184E-05
320.5627685,8.46038E-05
320.573467,9.13405E-05
320.5841646,0.000101151
320.5948611,0.000111482
320.6055577,0.000117029
320.6162542,0.000113226
320.6269488,0.000110357
320.6376443,0.000109884
320.6483379,0.000105244
320.6590315,9.86404E-05
320.669724,9.59723E-05
320.6804166,9.06635E-05
320.6911081,8.91354E-05
320.7017997,8.58578E-05
320.7124902,8.07174E-05
320.7231798,7.77492E-05
320.7338693,7.56498E-05
320.7445579,7.05949E-05
320.7552464,6.77488E-05
320.765934,6.68325E-05
320.7766205,6.71851E-05
320.7873071,6.87212E-05
320.7979926,7.37793E-05
320.8086782,7.40261E-05
320.8193617,7.41407E-05
320.8300462,7.60751E-05
320.8407298,7.7928E-05
320.8514123,8.31165E-05
320.8620939,9.30083E-05
320.8727754,9.9601E-05
320.883457,0.000103268
320.8941375,0.000105185
320.9048171,0.000105032
320.9154966,0.00010596
320.9261751,0.000105862
320.9368527,0.000102739
320.9475302,9.77034E-05
320.9582068,9.38581E-05
320.9688833,9.00945E-05
320.9795589,8.59786E-05
320.9902334,8.01293E-05
321.0009079,7.40062E-05
321.0115815,6.88847E-05
321.022255,6.59919E-05
321.0329276,6.96933E-05
321.0435991,7.68728E-05
321.0542706,8.4106E-05
321.0649412,9.26518E-05
321.0756117,9.90792E-05
321.0862813,9.83389E-05
321.0969498,9.48495E-05
321.1076183,8.81431E-05
321.1182869,7.92129E-05
321.1243373,7.42835E-05
321.1289534,6.62339E-05
321.1353489,5.93206E-05
321.1463605,5.48171E-05
321.1573712,5.16428E-05
321.1683808,4.91681E-05
321.1793904,4.65228E-05
321.190399,4.22869E-05
321.2014076,4.15218E-05
321.2124152,4.01958E-05
321.2234219,4.0575E-05
321.2344285,4.06949E-05
321.2454351,4.04658E-05
321.2564397,4.02281E-05
321.2674443,4.04228E-05
321.2784489,4.12187E-05
321.2894525,4.2291E-05
321.3004552,4.26899E-05
321.3114578,4.26905E-05
321.3224594,4.275E-05
321.33346,4.3528E-05
321.3444606,4.33119E-05
321.3554612,4.17007E-05
321.3664608,4.05489E-05
321.3774594,4.00622E-05
321.3884571,3.97693E-05
321.3994547,4.05724E-05
321.4104523,4.11247E-05
321.4214489,4.12449E-05
321.4324445,4.16751E-05
321.4434391,4.21681E-05
321.4544347,4.19344E-05
321.4654283,4.15221E-05
321.4764219,3.9954E-05
321.4874145,3.80532E-05
321.4984071,3.73057E-05
321.5093987,3.82897E-05
321.5203893,3.87383E-05
321.5313799,3.8882E-05
321.5423706,4.0449E-05
321.5533592,4.26473E-05
321.5643478,4.44619E-05
321.5753364,4.49659E-05
321.586324,4.46362E-05
321.5973106,4.35585E-05
321.6082972,4.34898E-05
321.6192828,4.40173E-05
321.6302684,4.42531E-05
321.641253,4.48482E-05
321.6522366,4.60662E-05
321.6632202,4.63712E-05
321.6742028,4.78146E-05
321.6851854,4.88038E-05
321.696167,4.84085E-05
321.7071476,4.7755E-05
321.7181282,4.85785E-05
321.7291078,4.98914E-05
321.7400874,5.04156E-05
321.751066,5.04019E-05
321.7620446,5.05649E-05
321.7730222,5.14064E-05
321.7839988,5.21002E-05
321.7949754,5.07962E-05
321.805951,4.84888E-05
321.8169256,4.71627E-05
321.8279001,4.68827E-05
321.8388747,4.69572E-05
321.8498473,4.57642E-05
321.8608199,4.4204E-05
321.8717925,4.31011E-05
321.8827641,4.34726E-05
321.8937347,4.53149E-05
321.9047053,4.60818E-05
321.9156749,4.64739E-05
321.9266445,4.75911E-05
321.9376131,4.82782E-05
321.9485807,4.85831E-05
321.9595483,4.90615E-05
321.9705149,4.84337E-05
321.9814814,4.85388E-05
321.992447,4.77306E-05
322.0034116,4.68977E-05
322.0143762,4.81047E-05
322.0253398,5.16E-05
322.0363034,5.41698E-05
322.047266,5.49013E-05
322.0582286,5.50753E-05
322.0691902,5.77099E-05
322.0801507,6.03523E-05
322.0911113,6.20195E-05
322.1020709,6.01778E-05
322.1130295,5.79464E-05
322.1239881,5.7232E-05
322.1349457,5.67189E-05
322.1459033,5.45514E-05
322.1568598,5.26555E-05
322.1678164,5.04597E-05
322.178772,5.08078E-05
322.1897266,5.12727E-05
322.2006812,5.2566E-05
322.2116347,5.36612E-05
322.2225883,5.51658E-05
322.2335409,5.75072E-05
322.2444925,6.25276E-05
322.2554441,6.44065E-05
322.2663947,6.45749E-05
322.2773442,6.50327E-05
322.2882938,6.68746E-05
322.2992434,6.74337E-05
322.310192,6.73845E-05
322.3211396,6.62369E-05
322.3320871,6.78272E-05
322.3430337,6.98933E-05
322.3539793,6.89014E-05
322.3649249,6.65517E-05
322.3758694,6.68099E-05
322.386814,6.73567E-05
322.3977576,6.55663E-05
322.4087002,6.24256E-05
322.4196427,6.04859E-05
322.4305843,6.03761E-05
322.4415259,6.14529E-05
322.4524665,6.24503E-05
322.463407,6.41603E-05
322.4743466,6.45617E-05
322.4852852,6.40401E-05
322.4962238,6.3676E-05
322.5071613,6.37891E-05
322.5180979,6.34787E-05
322.5290345,6.26534E-05
322.53997,6.0801E-05
322.5509056,5.90432E-05
322.5618402,5.82559E-05
322.5727748,5.81775E-05
322.5837083,5.71023E-05
322.5946409,5.51836E-05
322.6055735,5.45417E-05
322.616505,5.36499E-05
322.6274356,5.89935E-05
322.6383662,6.51275E-05
322.6492967,6.80787E-05
322.6602263,7.19866E-05
322.6711549,7.58466E-05
322.6820824,7.59494E-05
322.69301,7.59883E-05
322.7039376,7.30658E-05
322.7148631,6.7628E-05
322.7257897,6.57135E-05
322.7367143,6.57071E-05
322.7476388,6.72283E-05
322.7585634,7.22766E-05
322.769486,7.47888E-05
322.7804095,7.30617E-05
322.7913311,7.47712E-05
322.8022526,7.49907E-05
322.8131742,7.41037E-05
322.8240938,7.03334E-05
322.8350143,6.42079E-05
322.8459329,6.18227E-05
322.8568515,6.22087E-05
322.86777,6.20447E-05
322.8786876,6.41491E-05
322.8896041,6.38833E-05
322.9005207,6.32961E-05
322.9114363,6.39792E-05
322.9223508,6.48031E-05
322.9332654,6.68382E-05
322.9441789,6.74694E-05
322.9550925,6.60435E-05
322.966005,6.68065E-05
322.9769166,6.91818E-05
322.9878282,6.94255E-05
322.9987387,6.96646E-05
323.0096493,7.23396E-05
323.0205588,7.17912E-05
323.0314684,7.19096E-05
323.0423769,7.56737E-05
323.0532845,7.59274E-05
323.064192,7.62765E-05
323.0750986,7.53735E-05
323.0860041,7.32467E-05
323.0969097,7.48618E-05
323.1078142,7.34546E-05
323.1187188,6.74692E-05
323.1296224,6.81496E-05
323.1405259,7.01768E-05
323.1514275,7.25356E-05
323.16233,7.12705E-05
323.1732316,7.14368E-05
323.1841321,7.66727E-05
323.1950317,8.20452E-05
323.2059312,8.34191E-05
323.2168297,9.23343E-05
323.2277283,9.8579E-05
323.2386258,0.000104478
323.2495234,0.000114511
323.2604199,0.000110948
323.2713155,0.000105374
323.282211,0.000103456
323.2931056,9.63262E-05
323.3039991,9.46446E-05
323.3148927,9.79955E-05
323.3257862,9.19654E-05
323.3366778,9.26017E-05
323.3475693,9.26978E-05
323.3584608,9.02348E-05
323.3693514,8.40426E-05
323.3802409,7.50515E-05
323.3911305,6.3182E-05
323.402019,5.80258E-05
323.4129076,5.643E-05
323.4237951,5.68634E-05
323.4346816,5.74128E-05
323.4455682,5.8137E-05
323.4564537,5.85157E-05
323.4673383,5.90693E-05
323.4782228,5.74118E-05
323.4891073,5.82174E-05
323.4999899,5.92475E-05
323.5108734,6.00929E-05
323.521755,6.28601E-05
323.5326365,6.42919E-05
323.543517,6.64113E-05
323.5543976,6.81317E-05
323.5652771,6.75832E-05
323.5761566,6.64809E-05
323.5870352,6.63257E-05
323.5979127,6.96287E-05
323.6087903,7.46824E-05
323.6196668,7.8992E-05
323.6305433,8.30473E-05
323.6414189,8.54327E-05
323.6522934,8.49533E-05
323.6631679,8.4629E-05
323.6740415,8.24162E-05
323.684914,8.18507E-05
323.6957865,8.28441E-05
323.7066591,7.90002E-05
323.7175296,7.45755E-05
323.7284011,7.44512E-05
323.7392706,7.46083E-05
323.7501402,7.28798E-05
323.7610087,6.69626E-05
323.7718772,5.95041E-05
323.7827448,5.84339E-05
323.7936123,5.97491E-05
323.8044788,6.14191E-05
323.8153444,6.49035E-05
323.8262099,6.63794E-05
323.8370744,6.81097E-05
323.8479389,6.93515E-05
323.8588015,6.84956E-05
323.869665,6.96195E-05
323.8805275,7.29637E-05
323.891389,7.2997E-05
323.9022496,7.60113E-05
323.9131101,8.2128E-05
323.9239706,9.17281E-05
323.9348291,0.0001006
323.9456877,0.000107304
323.9565462,0.000113897
323.9674037,0.000118304
323.9782602,0.000116311
323.9891168,0.000107866
323.9999723,9.6292E-05
324.0108278,8.84657E-05
324.0216813,8.31172E-05
324.0325358,7.43477E-05
324.0433894,6.77493E-05
324.0542419,6.68255E-05
324.0650934,6.87498E-05
324.0759449,6.9196E-05
324.0867954,6.62844E-05
324.097646,6.13627E-05
324.1084955,5.77367E-05
324.119345,5.48571E-05
324.1301935,5.28195E-05
324.141041,5.23764E-05
324.1518886,5.22745E-05
324.1627351,5.50702E-05
324.1735806,5.90393E-05
324.1844261,5.98886E-05
324.1952706,5.94083E-05
324.2061151,5.75433E-05
324.2169587,5.77534E-05
324.2278022,6.53369E-05
324.2386447,7.24071E-05
324.2494862,7.61942E-05
324.2603277,8.11482E-05
324.2711682,8.70553E-05
324.2820077,9.06741E-05
324.2928472,9.57507E-05
324.3036858,9.20163E-05
324.3145243,8.56462E-05
324.3253618,8.20025E-05
324.3361983,7.86863E-05
324.3470348,7.67385E-05
324.3578713,7.7168E-05
324.3687058,7.72115E-05
324.3795403,7.71964E-05
324.3903748,7.98631E-05
324.4012084,8.36724E-05
324.4120409,8.57224E-05
324.4228724,8.65507E-05
324.4337039,8.58851E-05
324.4445354,8.04199E-05
324.4553659,7.72119E-05
324.4661954,7.36069E-05
324.4770249,6.95412E-05
324.4878534,7.06619E-05
324.4986809,7.06603E-05
324.5095084,7.12875E-05
324.5203349,7.33636E-05
324.5311614,7.71807E-05
324.5419869,8.26493E-05
324.5528114,8.60515E-05
324.5636359,8.47535E-05
324.5744594,8.32261E-05
324.5852829,8.62683E-05
324.5961054,9.23174E-05
324.606927,9.08573E-05
324.6177485,8.49798E-05
324.628569,7.97152E-05
324.6393885,7.56551E-05
324.650208,7.37304E-05
324.6610275,7.02539E-05
324.671845,6.42167E-05
324.6826635,6.3879E-05
324.69348,6.66729E-05
324.7042965,7.0468E-05
324.715112,7.43971E-05
324.7259274,7.55238E-05
324.7367419,7.63045E-05
324.7475564,7.71222E-05
324.7583699,7.89292E-05
324.7691824,7.93637E-05
324.7799949,7.99525E-05
324.7908064,7.99304E-05
324.8016169,8.46717E-05
324.8124274,8.76332E-05
324.8232379,8.97462E-05
324.8340464,9.32701E-05
324.8448549,0.000107337
324.8556634,0.000115016
324.8664709,0.000123738
324.8772774,0.000126993
324.8880839,0.000128116
324.8988894,0.000129144
324.9096939,0.000128755
324.9153972,0.000122796
324.9204983,0.000108616
324.9265547,9.44343E-05
324.9377113,8.21681E-05
324.9488669,7.13331E-05
324.9600225,6.16861E-05
324.971177,5.20701E-05
324.9823306,3.89856E-05
324.9934842,3.95855E-05
325.0046377,3.99494E-05
325.0157893,4.14754E-05
325.0269409,4.3177E-05
325.0380925,4.33684E-05
325.049243,4.2055E-05
325.0603926,4.02585E-05
325.0715422,3.95041E-05
325.0826907,3.9427E-05
325.0938393,3.8977E-05
325.1049869,3.82906E-05
325.1161334,3.85746E-05
325.12728,3.93218E-05
325.1384256,3.97945E-05
325.1495701,3.97057E-05
325.1607147,3.90679E-05
325.1718592,3.77218E-05
325.1830018,3.70266E-05
325.1941454,3.70415E-05
325.2052869,3.62334E-05
325.2164285,3.49094E-05
325.2275701,3.41152E-05
325.2387096,3.43361E-05
325.2498502,3.58124E-05
325.2609888,3.68023E-05
325.2721273,3.75662E-05
325.2832649,3.95209E-05
325.2944024,4.15968E-05
325.305539,4.30777E-05
325.3166756,4.33731E-05
325.3278111,4.30795E-05
325.3389457,4.27811E-05
325.3500802,4.35265E-05
325.3612138,4.47501E-05
325.3723473,4.78895E-05
325.3834799,5.04185E-05
325.3946125,5.23297E-05
325.405743,5.2096E-05
325.4168746,5.20903E-05
325.4280041,5.23453E-05
325.4391337,5.36715E-05
325.4502632,5.05186E-05
325.4613908,4.82354E-05
325.4725193,4.6698E-05
325.4836459,4.73928E-05
325.4947725,4.73848E-05
325.505899,4.69541E-05
325.5170246,4.66792E-05
325.5281491,4.67209E-05
325.5392727,4.60518E-05
325.5503962,4.60699E-05
325.5615198,4.69444E-05
325.5726423,4.85867E-05
325.5837639,4.90608E-05
325.5948854,4.76072E-05
325.606006,4.73328E-05
325.6171255,4.7302E-05
325.6282451,4.72245E-05
325.6393636,4.63799E-05
325.6504822,4.47439E-05
325.6615997,4.3546E-05
325.6727163,4.26172E-05
325.6838328,4.21808E-05
325.6949484,4.22225E-05
325.7060639,4.22554E-05
325.7171784,4.21192E-05
325.728292,4.31712E-05
325.7394055,4.4084E-05
325.7505191,4.45608E-05
325.7616306,4.5181E-05
325.7727422,4.60026E-05
325.7838537,4.62821E-05
325.7949643,4.5604E-05
325.8060738,4.44499E-05
325.8171823,4.2563E-05
325.8282919,4.07835E-05
325.8393994,4.03118E-05
325.850507,4.11374E-05
325.8616135,4.12284E-05
325.8727201,4.14083E-05
325.8838256,4.20677E-05
325.8949301,4.26064E-05
325.9060347,4.32946E-05
325.9171382,4.34576E-05
325.9282418,4.25526E-05
325.9393443,4.35922E-05
325.9504458,4.36751E-05
325.9615474,4.32413E-05
325.9726489,4.34311E-05
325.9837484,4.48037E-05
325.994848,4.75157E-05
326.0059475,5.35516E-05
326.0170461,5.44022E-05
326.0281436,5.64521E-05
326.0392401,5.85693E-05
326.0503367,6.11807E-05
326.0614332,6.07452E-05
326.0725287,5.81957E-05
326.0836233,5.21588E-05
326.0947178,4.96281E-05
326.1058113,4.76136E-05
326.1169039,4.52318E-05
326.1279964,4.38424E-05
326.1390879,4.58851E-05
326.1501795,4.60288E-05
326.16127,4.53457E-05
326.1723595,4.49269E-05
326.1834491,4.38356E-05
326.1945376,4.25423E-05
326.2056261,4.03935E-05
326.2167136,3.81913E-05
326.2278002,3.78734E-05
326.2388867,3.75428E-05
326.2499722,3.86812E-05
326.2610578,4.34289E-05
326.2721423,4.76619E-05
326.2832258,5.17706E-05
326.2943093,5.48425E-05
326.3053919,5.65335E-05
326.3164744,5.80392E-05
326.3275559,5.93866E-05
326.3386364,5.68999E-05
326.349717,5.51024E-05
326.3607965,5.31196E-05
326.371876,5.19681E-05
326.3829545,5.28376E-05
326.3940321,5.3865E-05
326.4051096,5.53396E-05
326.4161861,5.81187E-05
326.4272626,6.10109E-05
326.4383382,6.16906E-05
326.4494127,5.98008E-05
326.4604872,5.78787E-05
326.4715607,5.71794E-05
326.4826342,5.47718E-05
326.4937068,5.29436E-05
326.5047783,5.27064E-05
326.5158498,5.26708E-05
326.5269203,5.39311E-05
326.5379908,5.55597E-05
326.5490603,5.48408E-05
326.5601289,5.48884E-05
326.5711974,5.56741E-05
326.5822649,5.80503E-05
326.5933314,6.19038E-05
326.6043979,6.33771E-05
326.6154645,6.3639E-05
326.626529,6.55564E-05
326.6375945,6.83901E-05
326.648658,6.85814E-05
326.6597215,6.48968E-05
326.670784,6.24028E-05
326.6818465,6.27471E-05
326.6929081,6.29881E-05
326.7039696,6.30331E-05
326.7150301,6.26528E-05
326.7260896,6.43507E-05
326.7371491,6.71187E-05
326.7482076,6.63433E-05
326.7592651,6.80688E-05
326.7703226,7.27998E-05
326.7813791,7.49738E-05
326.7924357,7.58814E-05
326.8034912,7.61038E-05
326.8145467,7.42101E-05
326.8256012,7.26251E-05
326.8366547,6.93333E-05
326.8477072,6.40731E-05
326.8587607,6.16702E-05
326.8698122,5.93094E-05
326.8808637,5.91538E-05
326.8919142,5.80494E-05
326.9029647,5.82812E-05
326.9140142,5.68139E-05
326.9250628,5.60431E-05
326.9361113,5.98591E-05
326.9471588,6.31373E-05
326.9582063,6.33221E-05
326.9692528,6.39017E-05
326.9802983,6.4826E-05
326.9913438,6.72864E-05
327.0023883,6.93116E-05
327.0134328,6.72096E-05
327.0244763,6.71598E-05
327.0355188,6.94794E-05
327.0465613,7.40597E-05
327.0576028,7.6157E-05
327.0686443,7.87842E-05
327.0796848,8.06178E-05
327.0907243,8.05902E-05
327.1017638,7.88659E-05
327.1128023,7.53088E-05
327.1238408,7.21438E-05
327.1348783,7.0119E-05
327.1459148,6.64054E-05
327.1569513,6.41653E-05
327.1679868,7.16639E-05
327.1790213,7.54276E-05
327.1900558,7.85874E-05
327.2010893,8.42537E-05
327.2121228,9.02843E-05
327.2231553,9.31055E-05
327.2341878,9.28073E-05
327.2452193,8.37656E-05
327.2562498,7.86984E-05
